target_count,seed_index,stage,cycles,actual_iter,result_index,trial_count,L_BBHT,semantic_equal
256,24,Normal-E1,20365,10,4724,8,10,1
256,24,K4/H4-E1,14056,3,4724,8,10,1
256,24,K4/H4-E4,11367,3,4724,8,10,1
256,24,K3/H3-E4,10258,3,4724,8,10,1
256,24,K3/H3-E4-M1,8210,3,4724,8,10,1
256,24,K3/H3-E4-M2,7009,3,4724,8,10,1
256,25,Normal-E1,29978,14,9555,12,14,1
256,25,K4/H4-E1,19570,5,9555,12,14,1
256,25,K4/H4-E4,15345,5,9555,12,14,1
256,25,K3/H3-E4,14236,5,9555,12,14,1
256,25,K3/H3-E4-M1,11164,5,9555,12,14,1
256,25,K3/H3-E4-M2,8944,5,9555,12,14,1
256,26,Normal-E1,17375,6,6702,9,6,1
256,26,K4/H4-E1,13653,2,6702,9,6,1
256,26,K4/H4-E4,11732,2,6702,9,6,1
256,26,K3/H3-E4,10623,2,6702,9,6,1
256,26,K3/H3-E4-M1,8319,2,6702,9,6,1
256,26,K3/H3-E4-M2,6995,2,6702,9,6,1
256,27,Normal-E1,12093,4,10532,6,4,1
256,27,K4/H4-E1,11965,2,10532,6,4,1
256,27,K4/H4-E4,10044,2,10532,6,4,1
256,27,K3/H3-E4,8935,2,10532,6,4,1
256,27,K3/H3-E4-M1,7399,2,10532,6,4,1
256,27,K3/H3-E4-M2,6072,2,10532,6,4,1
256,28,Normal-E1,17881,7,314,8,7,1
256,28,K4/H4-E1,13639,2,314,8,7,1
256,28,K4/H4-E4,11718,2,314,8,7,1
256,28,K3/H3-E4,10609,2,314,8,7,1
256,28,K3/H3-E4-M1,8561,2,314,8,7,1
256,28,K3/H3-E4-M2,6771,2,314,8,7,1
256,29,Normal-E1,16174,6,14410,7,6,1
256,29,K4/H4-E1,13470,2,14410,7,6,1
256,29,K4/H4-E4,11549,2,14410,7,6,1
256,29,K3/H3-E4,10440,2,14410,7,6,1
256,29,K3/H3-E4-M1,8648,2,14410,7,6,1
256,29,K3/H3-E4-M2,6392,2,14410,7,6,1
256,30,Normal-E1,18803,7,4956,9,7,1
256,30,K4/H4-E1,15083,3,4956,9,7,1
256,30,K4/H4-E4,12394,3,4956,9,7,1
256,30,K3/H3-E4,11285,3,4956,9,7,1
256,30,K3/H3-E4-M1,8981,3,4956,9,7,1
256,30,K3/H3-E4-M2,7409,3,4956,9,7,1
256,31,Normal-E1,22871,10,15859,9,10,1
256,31,K4/H4-E1,17087,4,15859,9,10,1
256,31,K4/H4-E4,13630,4,15859,9,10,1
256,31,K3/H3-E4,12519,4,15859,9,10,1
256,31,K3/H3-E4-M1,10215,4,15859,9,10,1
256,31,K3/H3-E4-M2,7651,4,15859,9,10,1
256,32,Normal-E1,25510,12,11246,10,12,1
256,32,K4/H4-E1,17153,4,11246,10,12,1
256,32,K4/H4-E4,13696,4,11246,10,12,1
256,32,K3/H3-E4,12585,4,11246,10,12,1
256,32,K3/H3-E4-M1,10025,4,11246,10,12,1
256,32,K3/H3-E4-M2,8020,4,11246,10,12,1
256,33,Normal-E1,18536,8,825,8,8,1
256,33,K4/H4-E1,14292,3,825,8,8,1
256,33,K4/H4-E4,11603,3,825,8,8,1
256,33,K3/H3-E4,10494,3,825,8,8,1
256,33,K3/H3-E4-M1,8446,3,825,8,8,1
256,33,K3/H3-E4-M2,7028,3,825,8,8,1
256,34,Normal-E1,14918,5,10842,7,5,1
256,34,K4/H4-E1,13250,2,10842,7,5,1
256,34,K4/H4-E4,11329,2,10842,7,5,1
256,34,K3/H3-E4,10220,2,10842,7,5,1
256,34,K3/H3-E4-M1,8428,2,10842,7,5,1
256,34,K3/H3-E4-M2,6420,2,10842,7,5,1
256,35,Normal-E1,14335,6,9972,6,6,1
256,35,K4/H4-E1,12142,2,9972,6,6,1
256,35,K4/H4-E4,10221,2,9972,6,6,1
256,35,K3/H3-E4,9112,2,9972,6,6,1
256,35,K3/H3-E4-M1,7576,2,9972,6,6,1
256,35,K3/H3-E4-M2,6063,2,9972,6,6,1
256,36,Normal-E1,11844,3,16297,6,3,1
256,36,K4/H4-E1,12748,2,16297,6,3,1
256,36,K4/H4-E4,10827,2,16297,6,3,1
256,36,K3/H3-E4,9718,2,16297,6,3,1
256,36,K3/H3-E4-M1,8182,2,16297,6,3,1
256,36,K3/H3-E4-M2,6142,2,16297,6,3,1
256,37,Normal-E1,10396,4,1456,5,4,1
256,37,K4/H4-E1,10776,2,1456,5,4,1
256,37,K4/H4-E4,8855,2,1456,5,4,1
256,37,K3/H3-E4,7746,2,1456,5,4,1
256,37,K3/H3-E4-M1,6466,2,1456,5,4,1
256,37,K3/H3-E4-M2,5758,2,1456,5,4,1
256,38,Normal-E1,13719,5,11990,6,5,1
256,38,K4/H4-E1,12559,2,11990,6,5,1
256,38,K4/H4-E4,10638,2,11990,6,5,1
256,38,K3/H3-E4,9529,2,11990,6,5,1
256,38,K3/H3-E4-M1,7993,2,11990,6,5,1
256,38,K3/H3-E4-M2,6108,2,11990,6,5,1
256,39,Normal-E1,7309,2,10839,4,2,1
256,39,K4/H4-E1,9229,1,10839,4,2,1
256,39,K4/H4-E4,8076,1,10839,4,2,1
256,39,K3/H3-E4,6967,1,10839,4,2,1
256,39,K3/H3-E4-M1,5943,1,10839,4,2,1
256,39,K3/H3-E4-M2,5141,1,10839,4,2,1
256,40,Normal-E1,10938,4,586,5,4,1
256,40,K4/H4-E1,11318,2,586,5,4,1
256,40,K4/H4-E4,9397,2,586,5,4,1
256,40,K3/H3-E4,8288,2,586,5,4,1
256,40,K3/H3-E4-M1,7008,2,586,5,4,1
256,40,K3/H3-E4-M2,5711,2,586,5,4,1
256,41,Normal-E1,10599,4,7400,5,4,1
256,41,K4/H4-E1,10979,2,7400,5,4,1
256,41,K4/H4-E4,9058,2,7400,5,4,1
256,41,K3/H3-E4,7949,2,7400,5,4,1
256,41,K3/H3-E4-M1,6669,2,7400,5,4,1
256,41,K3/H3-E4-M2,5713,2,7400,5,4,1
256,42,Normal-E1,21595,8,507,10,8,1
256,42,K4/H4-E1,18402,5,507,10,8,1
256,42,K4/H4-E4,14177,5,507,10,8,1
256,42,K3/H3-E4,13066,5,507,10,8,1
256,42,K3/H3-E4-M1,10506,5,507,10,8,1
256,42,K3/H3-E4-M2,8222,5,507,10,8,1
256,43,Normal-E1,10474,3,160,6,3,1
256,43,K4/H4-E1,10344,1,160,6,3,1
256,43,K4/H4-E4,9191,1,160,6,3,1
256,43,K3/H3-E4,8082,1,160,6,3,1
256,43,K3/H3-E4-M1,6546,1,160,6,3,1
256,43,K3/H3-E4-M2,5777,1,160,6,3,1
256,44,Normal-E1,22554,8,7400,11,8,1
256,44,K4/H4-E1,16784,3,7400,11,8,1
256,44,K4/H4-E4,14095,3,7400,11,8,1
256,44,K3/H3-E4,12986,3,7400,11,8,1
256,44,K3/H3-E4-M1,10170,3,7400,11,8,1
256,44,K3/H3-E4-M2,8011,3,7400,11,8,1
256,45,Normal-E1,11798,4,8996,6,4,1
256,45,K4/H4-E1,11670,2,8996,6,4,1
256,45,K4/H4-E4,9749,2,8996,6,4,1
256,45,K3/H3-E4,8640,2,8996,6,4,1
256,45,K3/H3-E4-M1,7104,2,8996,6,4,1
256,45,K3/H3-E4-M2,6056,2,8996,6,4,1
256,46,Normal-E1,17208,6,15586,8,6,1
256,46,K4/H4-E1,13995,2,15586,8,6,1
256,46,K4/H4-E4,12074,2,15586,8,6,1
256,46,K3/H3-E4,10965,2,15586,8,6,1
256,46,K3/H3-E4-M1,8917,2,15586,8,6,1
256,46,K3/H3-E4-M2,6724,2,15586,8,6,1
256,47,Normal-E1,18330,6,56,9,6,1
256,47,K4/H4-E1,15646,3,56,9,6,1
256,47,K4/H4-E4,12957,3,56,9,6,1
256,47,K3/H3-E4,11848,3,56,9,6,1
256,47,K3/H3-E4-M1,9544,3,56,9,6,1
256,47,K3/H3-E4-M2,7383,3,56,9,6,1
256,48,Normal-E1,22321,7,10265,11,7,1
256,48,K4/H4-E1,18616,4,10265,11,7,1
256,48,K4/H4-E4,15159,4,10265,11,7,1
256,48,K3/H3-E4,14050,4,10265,11,7,1
256,48,K3/H3-E4-M1,11234,4,10265,11,7,1
256,48,K3/H3-E4-M2,8393,4,10265,11,7,1
256,49,Normal-E1,18814,6,5281,9,6,1
256,49,K4/H4-E1,15092,2,5281,9,6,1
256,49,K4/H4-E4,13171,2,5281,9,6,1
256,49,K3/H3-E4,12062,2,5281,9,6,1
256,49,K3/H3-E4-M1,9758,2,5281,9,6,1
256,49,K3/H3-E4-M2,7101,2,5281,9,6,1
256,50,Normal-E1,31790,15,2160,13,15,1
256,50,K4/H4-E1,20932,6,2160,13,15,1
256,50,K4/H4-E4,15939,6,2160,13,15,1
256,50,K3/H3-E4,14773,6,2160,13,15,1
256,50,K3/H3-E4-M1,11445,6,2160,13,15,1
256,50,K3/H3-E4-M2,9449,6,2160,13,15,1
256,51,Normal-E1,10569,4,6300,5,4,1
256,51,K4/H4-E1,10949,2,6300,5,4,1
256,51,K4/H4-E4,9028,2,6300,5,4,1
256,51,K3/H3-E4,7919,2,6300,5,4,1
256,51,K3/H3-E4-M1,6639,2,6300,5,4,1
256,51,K3/H3-E4-M2,5683,2,6300,5,4,1
256,52,Normal-E1,5586,1,13448,3,1,1
256,52,K4/H4-E1,9049,1,13448,3,1,1
256,52,K4/H4-E4,7896,1,13448,3,1,1
256,52,K3/H3-E4,6787,1,13448,3,1,1
256,52,K3/H3-E4-M1,6019,1,13448,3,1,1
256,52,K3/H3-E4-M2,4782,1,13448,3,1,1
256,53,Normal-E1,19536,7,8799,9,7,1
256,53,K4/H4-E1,15816,3,8799,9,7,1
256,53,K4/H4-E4,13127,3,8799,9,7,1
256,53,K3/H3-E4,12018,3,8799,9,7,1
256,53,K3/H3-E4-M1,9714,3,8799,9,7,1
256,53,K3/H3-E4-M2,7398,3,8799,9,7,1
256,54,Normal-E1,7258,2,7615,4,2,1
256,54,K4/H4-E1,9178,1,7615,4,2,1
256,54,K4/H4-E4,8025,1,7615,4,2,1
256,54,K3/H3-E4,6916,1,7615,4,2,1
256,54,K3/H3-E4-M1,5892,1,7615,4,2,1
256,54,K3/H3-E4-M2,5090,1,7615,4,2,1
256,55,Normal-E1,7715,2,12785,4,2,1
256,55,K4/H4-E1,9637,1,12785,4,2,1
256,55,K4/H4-E4,8484,1,12785,4,2,1
256,55,K3/H3-E4,7375,1,12785,4,2,1
256,55,K3/H3-E4-M1,6351,1,12785,4,2,1
256,55,K3/H3-E4-M2,5146,1,12785,4,2,1
256,56,Normal-E1,13568,4,7780,7,4,1
256,56,K4/H4-E1,12930,2,7780,7,4,1
256,56,K4/H4-E4,11009,2,7780,7,4,1
256,56,K3/H3-E4,9900,2,7780,7,4,1
256,56,K3/H3-E4-M1,8108,2,7780,7,4,1
256,56,K3/H3-E4-M2,6379,2,7780,7,4,1
256,57,Normal-E1,10810,2,9459,7,2,1
256,57,K4/H4-E1,12240,2,9459,7,2,1
256,57,K4/H4-E4,10319,2,9459,7,2,1
256,57,K3/H3-E4,9210,2,9459,7,2,1
256,57,K3/H3-E4-M1,7418,2,9459,7,2,1
256,57,K3/H3-E4-M2,6433,2,9459,7,2,1
256,58,Normal-E1,11033,4,8225,5,4,1
256,58,K4/H4-E1,11416,2,8225,5,4,1
256,58,K4/H4-E4,9495,2,8225,5,4,1
256,58,K3/H3-E4,8386,2,8225,5,4,1
256,58,K3/H3-E4-M1,7106,2,8225,5,4,1
256,58,K3/H3-E4-M2,5747,2,8225,5,4,1
256,59,Normal-E1,13707,5,4389,6,5,1
256,59,K4/H4-E1,12545,2,4389,6,5,1
256,59,K4/H4-E4,10624,2,4389,6,5,1
256,59,K3/H3-E4,9515,2,4389,6,5,1
256,59,K3/H3-E4-M1,7979,2,4389,6,5,1
256,59,K3/H3-E4-M2,6125,2,4389,6,5,1
256,60,Normal-E1,21809,10,11343,9,10,1
256,60,K4/H4-E1,16209,4,11343,9,10,1
256,60,K4/H4-E4,12752,4,11343,9,10,1
256,60,K3/H3-E4,11457,4,11343,9,10,1
256,60,K3/H3-E4-M1,9153,4,11343,9,10,1
256,60,K3/H3-E4-M2,7643,4,11343,9,10,1
256,61,Normal-E1,32995,17,12329,11,17,1
256,61,K4/H4-E1,18962,4,12329,11,17,1
256,61,K4/H4-E4,15505,4,12329,11,17,1
256,61,K3/H3-E4,14396,4,12329,11,17,1
256,61,K3/H3-E4-M1,11580,4,12329,11,17,1
256,61,K3/H3-E4-M2,8367,4,12329,11,17,1
256,62,Normal-E1,27162,13,5666,10,13,1
256,62,K4/H4-E1,18804,5,5666,10,13,1
256,62,K4/H4-E4,14579,5,5666,10,13,1
256,62,K3/H3-E4,13470,5,5666,10,13,1
256,62,K3/H3-E4-M1,10910,5,5666,10,13,1
256,62,K3/H3-E4-M2,8285,5,5666,10,13,1
256,63,Normal-E1,24376,11,14388,10,11,1
256,63,K4/H4-E1,18084,5,14388,10,11,1
256,63,K4/H4-E4,13859,5,14388,10,11,1
256,63,K3/H3-E4,12748,5,14388,10,11,1
256,63,K3/H3-E4-M1,10188,5,14388,10,11,1
256,63,K3/H3-E4-M2,8214,5,14388,10,11,1
256,64,Normal-E1,14769,4,3410,8,4,1
256,64,K4/H4-E1,13622,2,3410,8,4,1
256,64,K4/H4-E4,11701,2,3410,8,4,1
256,64,K3/H3-E4,10592,2,3410,8,4,1
256,64,K3/H3-E4-M1,8544,2,3410,8,4,1
256,64,K3/H3-E4-M2,6785,2,3410,8,4,1
256,65,Normal-E1,10965,3,10195,6,3,1
256,65,K4/H4-E1,11871,2,10195,6,3,1
256,65,K4/H4-E4,9950,2,10195,6,3,1
256,65,K3/H3-E4,8841,2,10195,6,3,1
256,65,K3/H3-E4-M1,7305,2,10195,6,3,1
256,65,K3/H3-E4-M2,6071,2,10195,6,3,1
256,66,Normal-E1,9697,2,1133,6,2,1
256,66,K4/H4-E1,10600,1,1133,6,2,1
256,66,K4/H4-E4,9447,1,1133,6,2,1
256,66,K3/H3-E4,8338,1,1133,6,2,1
256,66,K3/H3-E4-M1,6802,1,1133,6,2,1
256,66,K3/H3-E4-M2,5816,1,1133,6,2,1
256,67,Normal-E1,23622,10,5270,10,10,1
256,67,K4/H4-E1,17331,4,5270,10,10,1
256,67,K4/H4-E4,13874,4,5270,10,10,1
256,67,K3/H3-E4,12763,4,5270,10,10,1
256,67,K3/H3-E4-M1,10203,4,5270,10,10,1
256,67,K3/H3-E4-M2,7981,4,5270,10,10,1
256,68,Normal-E1,16804,6,8996,8,6,1
256,68,K4/H4-E1,13594,2,8996,8,6,1
256,68,K4/H4-E4,11673,2,8996,8,6,1
256,68,K3/H3-E4,10564,2,8996,8,6,1
256,68,K3/H3-E4-M1,8516,2,8996,8,6,1
256,68,K3/H3-E4-M2,6788,2,8996,8,6,1
256,69,Normal-E1,12607,3,15374,7,3,1
256,69,K4/H4-E1,13002,2,15374,7,3,1
256,69,K4/H4-E4,11081,2,15374,7,3,1
256,69,K3/H3-E4,9972,2,15374,7,3,1
256,69,K3/H3-E4-M1,8180,2,15374,7,3,1
256,69,K3/H3-E4-M2,6420,2,15374,7,3,1
256,70,Normal-E1,8087,3,2789,4,3,1
256,70,K4/H4-E1,8976,1,2789,4,3,1
256,70,K4/H4-E4,7823,1,2789,4,3,1
256,70,K3/H3-E4,6714,1,2789,4,3,1
256,70,K3/H3-E4-M1,5690,1,2789,4,3,1
256,70,K3/H3-E4-M2,5105,1,2789,4,3,1
256,71,Normal-E1,16951,6,15233,8,6,1
256,71,K4/H4-E1,13739,2,15233,8,6,1
256,71,K4/H4-E4,11818,2,15233,8,6,1
256,71,K3/H3-E4,10709,2,15233,8,6,1
256,71,K3/H3-E4-M1,8661,2,15233,8,6,1
256,71,K3/H3-E4-M2,6747,2,15233,8,6,1
256,72,Normal-E1,13391,4,1859,7,4,1
256,72,K4/H4-E1,11720,1,1859,7,4,1
256,72,K4/H4-E4,10567,1,1859,7,4,1
256,72,K3/H3-E4,9458,1,1859,7,4,1
256,72,K3/H3-E4-M1,7666,1,1859,7,4,1
256,72,K3/H3-E4-M2,6123,1,1859,7,4,1
256,73,Normal-E1,15784,6,9230,7,6,1
256,73,K4/H4-E1,13081,2,9230,7,6,1
256,73,K4/H4-E4,11160,2,9230,7,6,1
256,73,K3/H3-E4,10051,2,9230,7,6,1
256,73,K3/H3-E4-M1,8259,2,9230,7,6,1
256,73,K3/H3-E4-M2,6375,2,9230,7,6,1
256,74,Normal-E1,10070,2,2442,6,2,1
256,74,K4/H4-E1,10974,1,2442,6,2,1
256,74,K4/H4-E4,9821,1,2442,6,2,1
256,74,K3/H3-E4,8712,1,2442,6,2,1
256,74,K3/H3-E4-M1,7176,1,2442,6,2,1
256,74,K3/H3-E4-M2,5787,1,2442,6,2,1
256,75,Normal-E1,3984,1,14410,2,1,1
256,75,K4/H4-E1,7957,1,14410,2,1,1
256,75,K4/H4-E4,6804,1,14410,2,1,1
256,75,K3/H3-E4,5695,1,14410,2,1,1
256,75,K3/H3-E4-M1,5183,1,14410,2,1,1
256,75,K3/H3-E4-M2,4410,1,14410,2,1,1
256,76,Normal-E1,21723,10,13239,9,10,1
256,76,K4/H4-E1,15939,4,13239,9,10,1
256,76,K4/H4-E4,12482,4,13239,9,10,1
256,76,K3/H3-E4,11373,4,13239,9,10,1
256,76,K3/H3-E4-M1,9069,4,13239,9,10,1
256,76,K3/H3-E4-M2,7559,4,13239,9,10,1
256,77,Normal-E1,14097,5,9230,7,5,1
256,77,K4/H4-E1,12428,2,9230,7,5,1
256,77,K4/H4-E4,10507,2,9230,7,5,1
256,77,K3/H3-E4,9398,2,9230,7,5,1
256,77,K3/H3-E4-M1,7606,2,9230,7,5,1
256,77,K3/H3-E4-M2,6342,2,9230,7,5,1
256,78,Normal-E1,3550,1,3237,2,1,1
256,78,K4/H4-E1,7521,1,3237,2,1,1
256,78,K4/H4-E4,6368,1,3237,2,1,1
256,78,K3/H3-E4,5259,1,3237,2,1,1
256,78,K3/H3-E4-M1,4747,1,3237,2,1,1
256,78,K3/H3-E4-M2,4439,1,3237,2,1,1
256,79,Normal-E1,3737,1,11111,2,1,1
256,79,K4/H4-E1,7711,1,11111,2,1,1
256,79,K4/H4-E4,6558,1,11111,2,1,1
256,79,K3/H3-E4,5449,1,11111,2,1,1
256,79,K3/H3-E4-M1,4937,1,11111,2,1,1
256,79,K3/H3-E4-M2,4443,1,11111,2,1,1
256,80,Normal-E1,23366,10,8089,10,10,1
256,80,K4/H4-E1,18108,5,8089,10,10,1
256,80,K4/H4-E4,13883,5,8089,10,10,1
256,80,K3/H3-E4,12774,5,8089,10,10,1
256,80,K3/H3-E4-M1,10214,5,8089,10,10,1
256,80,K3/H3-E4-M2,8271,5,8089,10,10,1
256,81,Normal-E1,11761,4,9492,6,4,1
256,81,K4/H4-E1,10599,1,9492,6,4,1
256,81,K4/H4-E4,9446,1,9492,6,4,1
256,81,K3/H3-E4,8337,1,9492,6,4,1
256,81,K3/H3-E4-M1,6801,1,9492,6,4,1
256,81,K3/H3-E4-M2,5846,1,9492,6,4,1
256,82,Normal-E1,5576,1,14992,3,1,1
256,82,K4/H4-E1,9038,1,14992,3,1,1
256,82,K4/H4-E4,7885,1,14992,3,1,1
256,82,K3/H3-E4,6776,1,14992,3,1,1
256,82,K3/H3-E4-M1,6008,1,14992,3,1,1
256,82,K3/H3-E4-M2,4833,1,14992,3,1,1
256,83,Normal-E1,6427,2,15859,3,2,1
256,83,K4/H4-E1,8857,1,15859,3,2,1
256,83,K4/H4-E4,7704,1,15859,3,2,1
256,83,K3/H3-E4,6595,1,15859,3,2,1
256,83,K3/H3-E4-M1,5827,1,15859,3,2,1
256,83,K3/H3-E4-M2,4807,1,15859,3,2,1
256,84,Normal-E1,11887,4,10082,6,4,1
256,84,K4/H4-E1,10723,1,10082,6,4,1
256,84,K4/H4-E4,9570,1,10082,6,4,1
256,84,K3/H3-E4,8461,1,10082,6,4,1
256,84,K3/H3-E4-M1,6925,1,10082,6,4,1
256,84,K3/H3-E4-M2,5815,1,10082,6,4,1
256,85,Normal-E1,22064,10,8851,9,10,1
256,85,K4/H4-E1,15250,3,8851,9,10,1
256,85,K4/H4-E4,12561,3,8851,9,10,1
256,85,K3/H3-E4,11452,3,8851,9,10,1
256,85,K3/H3-E4-M1,9148,3,8851,9,10,1
256,85,K3/H3-E4-M2,7390,3,8851,9,10,1
256,86,Normal-E1,27861,13,10812,11,13,1
256,86,K4/H4-E1,18275,4,10812,11,13,1
256,86,K4/H4-E4,14818,4,10812,11,13,1
256,86,K3/H3-E4,13397,4,10812,11,13,1
256,86,K3/H3-E4-M1,10771,4,10812,11,13,1
256,86,K3/H3-E4-M2,8580,4,10812,11,13,1
256,87,Normal-E1,31119,15,6247,12,15,1
256,87,K4/H4-E1,19676,5,6247,12,15,1
256,87,K4/H4-E4,15451,5,6247,12,15,1
256,87,K3/H3-E4,14340,5,6247,12,15,1
256,87,K3/H3-E4-M1,11268,5,6247,12,15,1
256,87,K3/H3-E4-M2,8924,5,6247,12,15,1
256,88,Normal-E1,10989,3,1038,6,3,1
256,88,K4/H4-E1,10859,1,1038,6,3,1
256,88,K4/H4-E4,9706,1,1038,6,3,1
256,88,K3/H3-E4,8597,1,1038,6,3,1
256,88,K3/H3-E4-M1,7061,1,1038,6,3,1
256,88,K3/H3-E4-M2,5796,1,1038,6,3,1
256,89,Normal-E1,27535,13,10532,10,13,1
256,89,K4/H4-E1,19179,5,10532,10,13,1
256,89,K4/H4-E4,14954,5,10532,10,13,1
256,89,K3/H3-E4,13845,5,10532,10,13,1
256,89,K3/H3-E4-M1,11285,5,10532,10,13,1
256,89,K3/H3-E4-M2,8288,5,10532,10,13,1
256,90,Normal-E1,30032,12,15943,13,12,1
256,90,K4/H4-E1,22217,6,15943,13,12,1
256,90,K4/H4-E4,17224,6,15943,13,12,1
256,90,K3/H3-E4,16108,6,15943,13,12,1
256,90,K3/H3-E4-M1,12780,6,15943,13,12,1
256,90,K3/H3-E4-M2,9600,6,15943,13,12,1
256,91,Normal-E1,6708,1,9960,4,1,1
256,91,K4/H4-E1,9662,1,9960,4,1,1
256,91,K4/H4-E4,8509,1,9960,4,1,1
256,91,K3/H3-E4,7400,1,9960,4,1,1
256,91,K3/H3-E4-M1,6376,1,9960,4,1,1
256,91,K3/H3-E4-M2,5140,1,9960,4,1,1
256,92,Normal-E1,6606,1,8081,4,1,1
256,92,K4/H4-E1,9561,1,8081,4,1,1
256,92,K4/H4-E4,8408,1,8081,4,1,1
256,92,K3/H3-E4,7299,1,8081,4,1,1
256,92,K3/H3-E4-M1,6275,1,8081,4,1,1
256,92,K3/H3-E4-M2,5132,1,8081,4,1,1
256,93,Normal-E1,27618,14,12684,10,14,1
256,93,K4/H4-E1,16159,3,12684,10,14,1
256,93,K4/H4-E4,13470,3,12684,10,14,1
256,93,K3/H3-E4,12361,3,12684,10,14,1
256,93,K3/H3-E4-M1,9801,3,12684,10,14,1
256,93,K3/H3-E4-M2,7672,3,12684,10,14,1
256,94,Normal-E1,11785,3,2888,7,3,1
256,94,K4/H4-E1,11145,1,2888,7,3,1
256,94,K4/H4-E4,9992,1,2888,7,3,1
256,94,K3/H3-E4,8883,1,2888,7,3,1
256,94,K3/H3-E4-M1,7091,1,2888,7,3,1
256,94,K3/H3-E4-M2,6106,1,2888,7,3,1
256,95,Normal-E1,19633,7,2852,9,7,1
256,95,K4/H4-E1,14880,2,2852,9,7,1
256,95,K4/H4-E4,12959,2,2852,9,7,1
256,95,K3/H3-E4,11850,2,2852,9,7,1
256,95,K3/H3-E4-M1,9546,2,2852,9,7,1
256,95,K3/H3-E4-M2,7137,2,2852,9,7,1
256,96,Normal-E1,6808,2,1456,4,2,1
256,96,K4/H4-E1,8730,1,1456,4,2,1
256,96,K4/H4-E4,7577,1,1456,4,2,1
256,96,K3/H3-E4,6468,1,1456,4,2,1
256,96,K3/H3-E4-M1,5444,1,1456,4,2,1
256,96,K3/H3-E4-M2,5107,1,1456,4,2,1
256,97,Normal-E1,11249,3,13286,6,3,1
256,97,K4/H4-E1,11118,1,13286,6,3,1
256,97,K4/H4-E4,9965,1,13286,6,3,1
256,97,K3/H3-E4,8856,1,13286,6,3,1
256,97,K3/H3-E4-M1,7320,1,13286,6,3,1
256,97,K3/H3-E4-M2,5838,1,13286,6,3,1
256,98,Normal-E1,3721,1,10964,2,1,1
256,98,K4/H4-E1,7693,1,10964,2,1,1
256,98,K4/H4-E4,6540,1,10964,2,1,1
256,98,K3/H3-E4,5431,1,10964,2,1,1
256,98,K3/H3-E4-M1,4919,1,10964,2,1,1
256,98,K3/H3-E4-M2,4456,1,10964,2,1,1
256,99,Normal-E1,8584,2,2852,5,2,1
256,99,K4/H4-E1,10001,1,2852,5,2,1
256,99,K4/H4-E4,8848,1,2852,5,2,1
256,99,K3/H3-E4,7739,1,2852,5,2,1
256,99,K3/H3-E4-M1,6459,1,2852,5,2,1
256,99,K3/H3-E4-M2,5472,1,2852,5,2,1
